geoid,over_65,total
36001014608,438,1277
36031961202,438,1217
36047022100,438,1582
36047041200,438,958
36069051302,438,1147
36071015201,438,1467
36093021600,438,1427
36103145807,438,1283
36119002203,438,1027
37019020505,438,1351
37035011503,438,1616
37097061503,438,1965
37183054121,438,3298
39015951400,438,1650
39035101102,438,2545
39035140500,438,1462
39061023222,438,1702
40101001301,438,1074
40109108233,438,2045
41007950100,438,1467
42003429700,438,969
42003475402,438,1401
42005950600,438,1206
42027011401,438,2031
42101025400,438,1916
45041002400,438,1253
45045002005,438,1700
45077011001,438,1282
46029954100,438,1330
47037019600,438,1856
47055920400,438,1295
47065010306,438,1397
48061012002,438,1607
48113016634,438,1362
48121021534,438,2282
48167726101,438,1028
48201222200,438,1285
48201431505,438,906
48201451200,438,959
48201553102,438,1393
48209010911,438,1345
48215022010,438,1445
48257050701,438,1621
48303010421,438,2013
48309004201,438,1267
48355000900,438,1293
48375011700,438,2224
48453001505,438,2401
48453036500,438,2815
51041101013,438,1338
51105950400,438,1095
53005010819,438,1221
53049950301,438,1087
53067012531,438,1577
53077001300,438,1110
55025002900,438,1545
55067960500,438,878
55075960100,438,1274
55079090200,438,1121
55115101000,438,1346
72019952400,438,962
72071410200,438,938
72081958100,438,659
01073011301,437,1229
01089010629,437,1848
02020000701,437,2290
04013812200,437,3026
04019003705,437,1696
05031000401,437,2433
05067480100,437,1189
05119001502,437,2206
06001408600,437,2011
06001423500,437,1607
06001427100,437,1343
06001433102,437,1304
06037121210,437,812
06037191500,437,1884
06037197300,437,1824
06037208904,437,1367
06037405400,437,1248
06037461000,437,1603
06037550902,437,1902
06037554404,437,1313
06037555202,437,1137
06041104300,437,731
06061021043,437,1445
06065042208,437,924
06067006705,437,1459
06071000804,437,1185
06071007305,437,1717
06073008006,437,1835
06075021400,437,1716
06077005119,437,2745
08041004800,437,1916
08069001106,437,2026
09190253100,437,1330
12009060201,437,917
12009065128,437,1617
12049970102,437,1240
12067960202,437,1042
12101030602,437,1075
13009970301,437,1154
13051004210,437,2202
13169030304,437,1216
13215002000,437,1215
13223120305,437,1527
15003003104,437,853
16001000305,437,1336
18077966600,437,1065
18097330106,437,2249
19193000500,437,1058
20117070182,437,971
21103090302,437,1519
21111009402,437,1481
22019002900,437,843
24033803514,437,2779
25023521202,437,1429
25027761401,437,1463
26031960200,437,1187
26049010116,437,1188
26099214500,437,1551
26147658100,437,1065
27003050222,437,1872
27003051202,437,1600
27111960400,437,925
28011950602,437,1411
28047003309,437,1501
29007950600,437,1115
29039870101,437,992
29095019302,437,1224
29099701403,437,1364
29189214200,437,1330
31079000800,437,1309
31107976400,437,1174
31109001500,437,1839
32003005807,437,1596
32005002500,437,870
34007608402,437,1367
34007611100,437,1316
34021001101,437,1065
34023008502,437,1874
34029713800,437,1474
35001000712,437,1773
35013001315,437,1189
36005036000,437,973
36013030200,437,1681
36047016100,437,1555
36047083800,437,700
36055014803,437,1386
36093032502,437,1033
37001020200,437,1617
37065020800,437,1200
37081016503,437,2966
37195001501,437,1244
39017010907,437,1204
39035140302,437,1070
39049008164,437,1962
39049008169,437,1928
39051040100,437,1301
39061027700,437,2098
40049681900,437,1171
40113940004,437,997
42017105012,437,925
42041011400,437,2196
42055011702,437,1680
42077002202,437,909
42089301302,437,1087
42103950607,437,1019
42129802004,437,1356
45019002802,437,1076
45019003116,437,2221
47035970502,437,1661
47103975100,437,1066
47119010402,437,1171
47147080702,437,1546
47157010001,437,1290
48029180504,437,1319
48085031709,437,2248
48113014310,437,1900
48113016610,437,1734
48183001100,437,1228
48187210705,437,1293
48201311300,437,1246
48439114107,437,1817
48491020333,437,1870
49039972200,437,1326
51005080201,437,1235
51153901203,437,1363
53027000502,437,1289
53033024902,437,1408
53067012330,437,2513
54009031401,437,851
55025000504,437,3044
55043960700,437,1571
72021030902,437,890
72021031402,437,1063
01005950400,436,1173
01073011402,436,1384
01101001700,436,1945
04019004725,436,1801
05007021101,436,1837
05045030800,436,1845
05051010800,436,1248
05149952600,436,1110
06001444304,436,2147
06001450752,436,2827
06019004211,436,2410
06037111303,436,1449
06037407301,436,917
06037430801,436,2319
06037554001,436,1249
06037575201,436,1242
06037575300,436,1339
06059099310,436,1919
06065043211,436,1882
06065045126,436,1239
06071010424,436,921
06073004900,436,1611
06073010009,436,1422
06077003110,436,1543
06081602201,436,1758
06081603200,436,1315
06095250601,436,1404
06109004201,436,705
08035014140,436,1805
08059009850,436,1116
09110471200,436,1300
09110490303,436,1865
09110514900,436,1122
09130610400,436,1190
09190010102,436,1308
11001002302,436,837
12031013731,436,1565
12057011303,436,1527
12086000134,436,1357
12086006205,436,2005
12133970104,436,1039
13011970400,436,1445
13121010212,436,2534
16019970404,436,1677
17031150700,436,1423
17031720100,436,1111
17089852905,436,1459
17117957100,436,1201
17197883521,436,1201
18141011701,436,1576
19047070300,436,859
19079960300,436,1243
19083480300,436,1294
19103001500,436,1282
19113001400,436,1544
19197680300,436,1491
20079030602,436,1570
21009951000,436,1219
21049020500,436,1075
21071920801,436,1210
21107971100,436,1031
21111011006,436,1305
22017024104,436,2624
22017024601,436,1644
22045030301,436,1193
23031025206,436,2156
24043010402,436,2250
24045010102,436,1362
25025101101,436,1366
26023950900,436,976
26091060701,436,1314
26125158100,436,1218
26125166800,436,1306
26139022106,436,1359
26145002000,436,1364
26163598000,436,1251
27037060508,436,1823
27043460600,436,1215
27115950200,436,1130
27123036500,436,2030
27137011200,436,1166
27169670600,436,1719
28121020601,436,1345
29183311737,436,1070
30029000202,436,1172
30063001401,436,1232
31099966600,436,1449
32003002849,436,1709
32031002411,436,2161
33003955101,436,1063
33003955500,436,1116
33017084500,436,1760
34003046100,436,1712
34025803700,436,2072
34025811000,436,1196
34029722402,436,1724
35001003201,436,1286
35001003718,436,1128
35053978200,436,659
36005002701,436,1167
36059407302,436,1489
36081000702,436,1832
36101962800,436,1324
36103123701,436,1806
36119000205,436,1289
37139960501,436,1162
37147001402,436,1204
38067950600,436,1129
38105953800,436,1196
39025040703,436,1252
40109108011,436,1664
41033360704,436,1369
42059970501,436,1018
42091206905,436,1694
42097082000,436,1422
45027960100,436,1232
45055970906,436,1587
46099010401,436,2429
47037016400,436,1291
47163040600,436,1582
48025950204,436,1256
48201252304,436,1243
48201533100,436,2160
48241950701,436,1331
48321730204,436,1387
48325000801,436,1096
48355003401,436,1444
48423002101,436,1599
48439100202,436,1396
48439114106,436,2437
48453042000,436,1238
49021110501,436,2116
50021962300,436,993
51087200806,436,714
51710005100,436,1791
51760071002,436,1452
51810041804,436,1439
53033031501,436,1436
55039041700,436,1449
55071000800,436,1752
55133203107,436,1495
72021031703,436,986
72113073005,436,961
01043964901,435,1390
04013422203,435,2862
04015955001,435,946
05031000200,435,1883
05031000804,435,1091
05119003305,435,1795
05131010202,435,1660
06001423601,435,1145
06021010501,435,1136
06029000912,435,1292
06037111205,435,1344
06037402101,435,1114
06037402703,435,1257
06037404301,435,1582
06037542800,435,948
06037650802,435,1344
06037910715,435,1885
06039000301,435,1220
06057000300,435,986
06061021037,435,1006
06067009641,435,1350
06071003700,435,1172
06073003502,435,1203
06073018601,435,1438
06085507808,435,1918
08059011803,435,2164
08123001006,435,1539
09110416400,435,1355
09110504900,435,1806
09140125400,435,1505
09140352100,435,1713
10003014813,435,2397
12009066200,435,1403
12047960300,435,746
12071001918,435,1054
12073002517,435,1368
12086011601,435,1164
12095014302,435,1524
12095016724,435,2139
12099007716,435,1733
13081010300,435,1244
13089023504,435,983
13107970300,435,1609
13121011640,435,2381
15003008410,435,2069
15009030201,435,1098
16027021101,435,2076
17021958400,435,1605
17069971000,435,753
17091010601,435,1764
17107953600,435,1299
19105070500,435,1121
19161080300,435,947
20091053007,435,2004
21067004003,435,2831
21111009900,435,1278
22105954503,435,1774
23011014001,435,1539
24009860403,435,1526
24013501001,435,1844
25017332401,435,867
26075005900,435,1166
26153000100,435,1124
26161413402,435,1887
26163537700,435,1088
27003050108,435,2037
27003050109,435,2019
27091790100,435,1331
27137000900,435,1721
27139081101,435,1091
27163070404,435,1356
28093950502,435,1257
29021000600,435,1322
29041470300,435,1051
29051020300,435,1393
29097011201,435,1203
29105960600,435,1979
29189217854,435,798
31041971800,435,1177
31141965600,435,1655
32003003269,435,1169
32003006001,435,2661
33007950700,435,1158
33009961201,435,1271
34003006101,435,1731
34017000700,435,1581
34039033000,435,1718
36025970402,435,1566
36029008201,435,1225
36047040900,435,1359
36055005400,435,1575
36103112102,435,1060
36119004001,435,1858
37021001200,435,1837
37023020500,435,1229
37119001510,435,1120
37119006209,435,2599
37119006220,435,1481
37147001301,435,1748
37183053004,435,1185
38079951700,435,1291
39025041306,435,2806
39039958400,435,1476
39049000820,435,1602
39089751300,435,1442
40069660201,435,1163
40109106704,435,939
41051010101,435,2002
42017104204,435,2122
42041012802,435,1237
42043021500,435,1575
42091200401,435,1512
45027960600,435,925
45065920300,435,883
45073030402,435,1118
45079011421,435,2253
46107000100,435,1021
47065002400,435,1476
47115050204,435,1358
48029130900,435,1755
48029150100,435,1990
48113013722,435,2228
48121020312,435,2851
48161000101,435,1120
48201430400,435,1091
48201451301,435,1977
48201453100,435,1493
48201533902,435,1882
48201540602,435,2451
48215024129,435,1101
48291700302,435,3724
48363000700,435,1214
48401951100,435,1072
48403950100,435,942
48453035400,435,2037
48491020205,435,1559
49001100100,435,1480
50021963400,435,1034
51059491301,435,1989
51083930100,435,1157
53005010400,435,1571
53011040303,435,2442
53053073118,435,1759
53063000201,435,1372
54039011402,435,1267
72033020422,435,785
01077011402,434,1250
01125010203,434,1432
02158000100,434,1891
04013115700,434,1939
05073470200,434,1044
05119003609,434,1744
06001408500,434,1759
06001440334,434,1026
06037134002,434,1217
06037213320,434,941
06037302002,434,1815
06037535702,434,1428
06037541300,434,1447
06037577800,434,1364
06059032057,434,2368
06059075303,434,1182
06065042625,434,1504
06071001103,434,1267
06071001911,434,1865
06071002403,434,1136
06071010016,434,1906
06073013607,434,937
06073019107,434,950
06073020106,434,1118
06075023300,434,1281
06081600200,434,1094
06085506702,434,1936
08031015400,434,1751
08035013913,434,1163
08069001602,434,2139
09110492100,434,1404
09150907100,434,1845
09170141100,434,1209
09170165200,434,1077
09180693600,434,1156
09190011100,434,1611
09190030400,434,1490
11001009602,434,2233
12081001300,434,1420
12095015300,434,1529
12105010401,434,819
12105011821,434,984
12109020802,434,1367
13119890103,434,871
13121004800,434,925
13121007001,434,1421
13151070121,434,1770
13165960200,434,1017
13305970500,434,1564
17031691000,434,1205
17031750400,434,1281
17063000103,434,2598
17073030202,434,1375
17143003700,434,1160
17167003601,434,1050
17201001800,434,2111
18115965800,434,1387
18145710100,434,1319
19061001101,434,1265
19153000400,434,1862
19153003902,434,1935
19155031200,434,1310
20173010116,434,1828
21067000101,434,2225
22015010500,434,1742
22055000700,434,1193
23005017003,434,1399
23011010300,434,1546
24005408303,434,1213
24025302200,434,1335
25021419500,434,1238
26077002909,434,1769
26125197400,434,1097
27037060837,434,1911
27053105100,434,1362
27057070500,434,1057
27083360100,434,1428
27123041900,434,1318
28035010300,434,1268
28097950200,434,1074
28121020216,434,1676
28141950402,434,1774
29123960201,434,1006
29169470289,434,1303
31151960601,434,1481
32003002821,434,2175
32013010701,434,1799
34007608903,434,1068
34023001409,434,1080
35001004738,434,2346
35001004752,434,1562
36001013509,434,1278
36007014302,434,1278
36035970900,434,1532
36059406801,434,1427
36081018501,434,1762
36087010902,434,1387
36089490100,434,1541
36119000803,434,1807
38035011201,434,1377
39025040405,434,1393
39041011562,434,2601
39113002800,434,997
39129021102,434,1283
39129021401,434,1163
39147963300,434,1580
39155930500,434,1599
39157020802,434,1257
40131050502,434,1242
41051000202,434,1689
41051004002,434,1711
41053005302,434,960
41071031000,434,1473
42037051400,434,1002
42077002302,434,1153
42077009500,434,2080
42087960800,434,1648
42089300406,434,1054
42095010700,434,1617
42101000200,434,1742
42101012501,434,1370
42101026800,434,2261
42101033101,434,1762
45003021102,434,1435
45023020100,434,896
45025950401,434,1071
45045001804,434,2027
47021070103,434,1436
47125101904,434,2592
47157021334,434,1649
48085030102,434,1325
48113009608,434,1119
48141003502,434,1468
48211950300,434,1368
48457950300,434,1161
49053270602,434,832
51059492201,434,1005
51610500300,434,1832
53011040910,434,1592
53033032603,434,1408
55065970300,434,1284
55089660304,434,1111
56013000400,434,881
72131009200,434,890
01027959000,433,1303
01097003901,433,781
04007940400,433,1550
05111490502,433,1332
05147490200,433,1071
06007000501,433,1588
06013392300,433,1104
06017031409,433,996
06037211802,433,2175
06037213201,433,1702
06037267102,433,1535
06037430724,433,1878
06037461400,433,1226
06037531901,433,1806
06037540600,433,1199
06059087803,433,1608
06061022600,433,2065
06107000901,433,1528
06111001602,433,990
06111008307,433,1405
12009065236,433,724
12011020501,433,1644
12019031500,433,1128
12099003202,433,2300
13087970301,433,1219
13089021306,433,2406
13117130509,433,1563
13245010908,433,1708
13311950102,433,771
15003007804,433,634
17019001206,433,793
17031817500,433,1276
17043845100,433,2006
17043846412,433,1962
17089852004,433,992
17089854402,433,957
17139977100,433,1237
18085962400,433,1502
18095010100,433,1178
18157010205,433,2074
19013003002,433,1509
19121060101,433,1394
20063955300,433,1171
21131920101,433,949
21183920501,433,1253
22005030214,433,2462
22033004027,433,737
22053000600,433,1045
22095070400,433,1553
24003731105,433,1116
24025303603,433,2196
25013811700,433,1068
25017352900,433,1335
25021402102,433,1803
25025000202,433,1462
25027710800,433,1821
25027755202,433,1172
26021020100,433,1034
26069000201,433,1034
26125121500,433,1498
26125161300,433,1666
26125193600,433,1223
26145012600,433,1339
26147637200,433,1602
27033270400,433,1218
27053027205,433,1138
27115950402,433,1153
27135970400,433,1301
27137013400,433,1245
28047003405,433,2070
28145950400,433,1458
29069360300,433,1381
29095008800,433,1401
29095013917,433,1475
29097011900,433,1494
29099700114,433,1846
29141470502,433,654
31063961100,433,1053
31153010619,433,1654
32003004907,433,1076
33011016204,433,1594
33013003006,433,1216
34015501003,433,1602
35035000403,433,1124
36003950600,433,1313
36005032800,433,1463
36047016700,433,2232
36067012800,433,1214
36085002900,433,1870
36111951100,433,1011
36119010100,433,1466
37031970103,433,1151
37041930202,433,933
37051003206,433,1830
37061090102,433,1130
37081012617,433,1473
37085071101,433,1382
37119002007,433,1036
37151030302,433,1174
37151030400,433,2030
38001965600,433,1019
39017001100,433,1959
39017012300,433,1029
39017012600,433,1170
39025040302,433,1420
39035186104,433,1204
39049006302,433,2062
39161020400,433,1167
40143005808,433,1595
41061970500,433,1320
42003470600,433,1419
42027011101,433,1280
42123970700,433,1209
